"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.topic_1","Answer.topic_2","Answer.topic_3","Answer.topic_4","Approve","Reject"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3RJSC4XJ11LFB7L6SCXPR42X3GO50R","A1PMKXSJVWJ4ZW","Approved","Thu Apr 18 00:34:37 PDT 2019","Thu Apr 18 00:40:38 PDT 2019","Sun Apr 21 00:40:38 PDT 2019","2019-04-21 07:41:02 UTC","","","361","100% (1/1)","100% (1/1)","0% (0/0)","spirituality/religion","carpet installation, repair, and cleaning","ebay auctioning","organizing/cleaning"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3RU7GD8VPPKJ5QN1LTPNZGDXOHJPSC","A1H5Q9HRH4RPZU","Approved","Sat Apr 13 23:02:43 PDT 2019","Sat Apr 13 23:03:36 PDT 2019","Tue Apr 16 23:03:36 PDT 2019","2019-04-17 06:04:05 UTC","","","53","100% (23/23)","100% (23/23)","100% (22/22)","Baseball","Typing","American football","Computers"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3RU7GD8VPPKJ5QN1LTPNZGDXOIRPSM","AZV195E9JW7ZH","Approved","Sun Apr 14 07:09:08 PDT 2019","Sun Apr 14 07:09:58 PDT 2019","Wed Apr 17 07:09:58 PDT 2019","2019-04-17 14:10:10 UTC","","","50","100% (1/1)","100% (1/1)","0% (0/0)","Psychology","Medical terminology","Mariah Carey","Elementary statistics"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3RU7GD8VPPKJ5QN1LTPNZGDXRHHPSD","A2D41VIN7Y9B3D","Submitted","Sun Apr 28 21:49:36 PDT 2019","Sun Apr 28 21:50:28 PDT 2019","Wed May 01 21:50:28 PDT 2019","","","","52","0% (0/0)","0% (0/0)","0% (0/0)","marijuana","vaccines","CLEANING",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3RUIQRXJBCF6ASDD9SZF6DQISBRLLA","A1VIJWL7QCJOC7","Approved","Thu Apr 18 20:25:04 PDT 2019","Thu Apr 18 20:27:10 PDT 2019","Sun Apr 21 20:27:10 PDT 2019","2019-04-22 03:28:02 UTC","","","126","100% (1/1)","100% (1/1)","0% (0/0)","Special Education","Craft Making","Graphic Design",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3RWE2M8QWI1J1WRCWCTBLL2JT770N6","A1AEV3GK17B1YP","Approved","Sat Apr 13 09:30:34 PDT 2019","Sat Apr 13 09:33:47 PDT 2019","Tue Apr 16 09:33:47 PDT 2019","2019-04-16 16:34:09 UTC","","","193","100% (1/1)","100% (1/1)","0% (0/0)","American Politics","Generally Accepted Accounting Priniciples","Motherhood","Conducting Scholarly research"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3RXCAC0YISGV9TFT4CTVOGZ4COX8GK","A1I3Q1RD6B8SKT","Approved","Thu Apr 18 05:44:20 PDT 2019","Thu Apr 18 05:45:26 PDT 2019","Sun Apr 21 05:45:26 PDT 2019","2019-04-21 12:46:02 UTC","","","66","100% (1/1)","100% (1/1)","0% (0/0)","pencil drawing","graphic design layering","German grammar","basic mineralology"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3RYC5T2D74K74BNO64PI96815GKRPF","A1GSWYKV50OK30","Submitted","Sun Apr 28 22:41:57 PDT 2019","Sun Apr 28 22:42:43 PDT 2019","Wed May 01 22:42:43 PDT 2019","","","","46","0% (0/0)","0% (0/0)","0% (0/0)","sales and marketing","healthy eating and living","baby and nutrition",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3S3AMIZX3VWU9CVFJY8SKHSQOVDDCB","ANWR7DTA3OLLN","Approved","Sat Apr 13 19:30:27 PDT 2019","Sat Apr 13 19:32:51 PDT 2019","Tue Apr 16 19:32:51 PDT 2019","2019-04-17 02:33:07 UTC","","","144","100% (1/1)","100% (1/1)","0% (0/0)","Astrology","Apartment Management","Makeup","Fortnite"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3SB5N7Y3O4VDR4AQ98GGV1TMUWQG0N","A2ES8CLJ11N9DG","Approved","Tue Apr 23 18:10:24 PDT 2019","Tue Apr 23 18:11:03 PDT 2019","Fri Apr 26 18:11:03 PDT 2019","2019-04-27 01:11:07 UTC","","","39","100% (11/11)","100% (11/11)","100% (11/11)","Personal Finance","United States History","Blockchain technology","Yankees"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3SBEHTYCWOUOKQC674RS850MMX6IYE","A9TWRFMKFKY5Z","Approved","Wed Apr 24 20:20:51 PDT 2019","Wed Apr 24 20:21:20 PDT 2019","Sat Apr 27 20:21:20 PDT 2019","2019-04-28 03:22:05 UTC","","","29","100% (1/1)","100% (1/1)","100% (1/1)","NFL","MLB","Athletic Training","Strength and Conditioning"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3SITXWYCNW0PXD8QWYD934P0NV5BXR","A2YUMQYP00O2RL","Approved","Fri Apr 19 10:06:20 PDT 2019","Fri Apr 19 10:07:47 PDT 2019","Mon Apr 22 10:07:47 PDT 2019","2019-04-22 17:08:02 UTC","","","87","100% (1/1)","100% (1/1)","0% (0/0)","Theory","Technology","Sports",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3SITXWYCNW0PXD8QWYD934P0P9QXBS","A5LSOF6CGFW1W","Approved","Thu Apr 25 17:38:55 PDT 2019","Thu Apr 25 17:40:32 PDT 2019","Sun Apr 28 17:40:32 PDT 2019","2019-04-29 00:41:05 UTC","","","97","100% (1/1)","100% (1/1)","100% (1/1)","Communication Disorders (Speech-Language Pathology)","Cathedral Window Quilting","How to clean well.","Caloric amounts in most foods"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3SKEMFQBZ4W0BFBCU3EAM8RXLUE8K3","AS11VPZ1QAEQB","Approved","Thu Apr 25 21:36:42 PDT 2019","Thu Apr 25 21:37:22 PDT 2019","Sun Apr 28 21:37:22 PDT 2019","2019-04-29 04:38:05 UTC","","","40","100% (1/1)","100% (1/1)","100% (1/1)","Parenting","Fitness","Holistic Medicine","Yoga"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3SLE99ER0O4E2885XG1U0P5BYYJZB1","AMJUTNVZ4W26Q","Submitted","Mon Apr 29 15:20:42 PDT 2019","Mon Apr 29 15:21:13 PDT 2019","Thu May 02 15:21:13 PDT 2019","","","","31","0% (0/0)","0% (0/0)","0% (0/0)","chemistry","biology","stock market","islam"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3SNLUL3WO5E9TI07I6RGX0M147BLU4","A1TLKBW8KT7L6F","Approved","Sun Apr 14 13:43:22 PDT 2019","Sun Apr 14 13:43:44 PDT 2019","Wed Apr 17 13:43:44 PDT 2019","2019-04-17 20:44:03 UTC","","","22","100% (1/1)","100% (1/1)","0% (0/0)","Autism Reseach","Harry Potter","Twilight Series",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3SPJ033422UKF1WCPMCSK6FMXCVJYP","A1X2NQA2K6B0R8","Approved","Mon Apr 15 11:12:22 PDT 2019","Mon Apr 15 11:13:36 PDT 2019","Thu Apr 18 11:13:36 PDT 2019","2019-04-18 18:14:04 UTC","","","74","100% (1/1)","100% (1/1)","0% (0/0)","Super Smash Bros. Ultimate","Fornite: Battle Royale","",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3STRJBFXOXIJ9Z30X1P5D4NKWJ1KTR","AIN7LSGBTD8HF","Approved","Fri Apr 12 21:24:07 PDT 2019","Fri Apr 12 21:30:06 PDT 2019","Mon Apr 15 21:30:06 PDT 2019","2019-04-16 04:30:11 UTC","","","359","100% (41/41)","100% (41/41)","100% (40/40)","tennis","american population","",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3STRJBFXOXIJ9Z30X1P5D4NKXJOKTF","AIKOWU8V6E81U","Approved","Thu Apr 18 08:00:06 PDT 2019","Thu Apr 18 08:00:24 PDT 2019","Sun Apr 21 08:00:24 PDT 2019","2019-04-21 15:01:02 UTC","","","18","100% (1/1)","100% (1/1)","0% (0/0)","French culture","Teaching English as a second language","",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3SUWZRL0MZ4AL10E52694ZI1SP96EJ","A30UPELDCW0DO3","Approved","Sun Apr 14 15:47:13 PDT 2019","Sun Apr 14 15:47:52 PDT 2019","Wed Apr 17 15:47:52 PDT 2019","2019-04-17 22:48:05 UTC","","","39","100% (1/1)","100% (1/1)","0% (0/0)","american politics","basketball","bluetooth technology","computer programming"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3T111IHZ5FHMCO7HPFTLNG8MXBF9RA","A1N43NLO8TB5LM","Approved","Sat Apr 13 22:22:28 PDT 2019","Sat Apr 13 22:23:12 PDT 2019","Tue Apr 16 22:23:12 PDT 2019","2019-04-17 05:23:14 UTC","","","44","100% (1/1)","100% (1/1)","0% (0/0)","Baseball","Cryptocurrency","Stocks","Bonds"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3T111IHZ5FHMCO7HPFTLNG8MZETR9E","A1BCZ31HK643G0","Approved","Wed Apr 24 07:14:38 PDT 2019","Wed Apr 24 07:15:24 PDT 2019","Sat Apr 27 07:15:24 PDT 2019","2019-04-27 14:16:05 UTC","","","46","100% (1/1)","100% (1/1)","100% (1/1)","biology","teaching high school","makeup","autism"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3TAYZSBPLMZNDJMVJVEB3354GAR2SB","A3C1BRDO39LHAS","Submitted","Mon Apr 29 05:38:15 PDT 2019","Mon Apr 29 05:38:56 PDT 2019","Thu May 02 05:38:56 PDT 2019","","","","41","0% (0/0)","0% (0/0)","0% (0/0)","Instructional Design","Educational Technology","Media","Miguel de Cervantes"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3TE22NPXPC3EECZ7X81HYFMWK9G44Y","A2BM0AAGX43JNF","Approved","Fri Apr 19 11:48:59 PDT 2019","Fri Apr 19 11:49:44 PDT 2019","Mon Apr 22 11:49:44 PDT 2019","2019-04-22 18:50:02 UTC","","","45","100% (1/1)","100% (1/1)","0% (0/0)","Distance Running","Gardening","US Mail","World History"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3TE3O85731ZBC4MI46E6DT08R0N2RJ","A3U9TWTTS9JPV5","Approved","Sat Apr 13 01:23:45 PDT 2019","Sat Apr 13 01:24:49 PDT 2019","Tue Apr 16 01:24:49 PDT 2019","2019-04-16 08:25:10 UTC","","","64","100% (1/1)","100% (1/1)","0% (0/0)","Health And Nutrition","Biology","Music","Math"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3TE3O85731ZBC4MI46E6DT08R462RA","AFPOIZWPP9ADN","Approved","Sat Apr 13 15:41:15 PDT 2019","Sat Apr 13 15:41:50 PDT 2019","Tue Apr 16 15:41:50 PDT 2019","2019-04-16 22:42:04 UTC","","","35","100% (1/1)","100% (1/1)","0% (0/0)","American football","Rock music","",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3TE3O85731ZBC4MI46E6DT08U3H2RM","A2ILVU6N0FXRNM","Submitted","Sun Apr 28 15:26:51 PDT 2019","Sun Apr 28 15:27:40 PDT 2019","Wed May 01 15:27:40 PDT 2019","","","","49","0% (0/0)","0% (0/0)","0% (0/0)","Commedia Dell Arte","Improv","Playstation Videogames",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3TEM0PF1Q6OAFK0Z7IF8PGQPF5H0D4","AY2WSZTZSDHNL","Approved","Sat Apr 13 13:24:39 PDT 2019","Sat Apr 13 13:25:26 PDT 2019","Tue Apr 16 13:25:26 PDT 2019","2019-04-16 20:26:03 UTC","","","47","100% (1/1)","100% (1/1)","0% (0/0)","Tennis","Michael Jackson","Girl Scouts","The Beatles"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3TEM0PF1Q6OAFK0Z7IF8PGQPGAU0DS","A36FTFWKSRJHMR","Approved","Fri Apr 19 11:54:36 PDT 2019","Fri Apr 19 11:54:53 PDT 2019","Mon Apr 22 11:54:53 PDT 2019","2019-04-22 18:55:02 UTC","","","17","100% (1/1)","100% (1/1)","0% (0/0)","Golf","Football","",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3TEM0PF1Q6OAFK0Z7IF8PGQPISZ0DZ","AO1B73S81WYGF","Approved","Fri Apr 26 12:46:35 PDT 2019","Fri Apr 26 12:48:10 PDT 2019","Mon Apr 29 12:48:10 PDT 2019","2019-04-29 19:49:05 UTC","","","95","100% (1/1)","100% (1/1)","100% (1/1)","Sport Fishing","Construction Practices","Cryptocurrency",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3TGOYF991YDCC8N1RKJHONIKIWAUUA","AMIFJAWWSQ2AM","Approved","Fri Apr 19 04:38:05 PDT 2019","Fri Apr 19 04:39:10 PDT 2019","Mon Apr 22 04:39:10 PDT 2019","2019-04-22 11:40:02 UTC","","","65","100% (1/1)","100% (1/1)","0% (0/0)","American history","American politics","Personal finance","Literature"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3TMFV4NEP95R6F5TJHXDAJLS82UW8W","A364OUAXP7PC9K","Approved","Fri Apr 26 01:51:11 PDT 2019","Fri Apr 26 01:51:42 PDT 2019","Mon Apr 29 01:51:42 PDT 2019","2019-04-29 08:52:06 UTC","","","31","100% (1/1)","100% (1/1)","100% (1/1)","Taxes","Transcription","Mental health","Nursing"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3TMSXRD2X7R9VFL8KWOYV9YKRIJ1WH","A2NTDHXAXQX3DV","Approved","Sun Apr 14 19:12:30 PDT 2019","Sun Apr 14 19:15:38 PDT 2019","Wed Apr 17 19:15:38 PDT 2019","2019-04-18 02:16:04 UTC","","","188","100% (1/1)","100% (1/1)","0% (0/0)","Animals","Music","American politics","Search Engine Optimization (SEO)"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3TMSXRD2X7R9VFL8KWOYV9YKSOPW1V","A7DPJ5KO1ZC3R","Approved","Mon Apr 15 18:43:32 PDT 2019","Mon Apr 15 18:45:44 PDT 2019","Thu Apr 18 18:45:44 PDT 2019","2019-04-19 01:46:02 UTC","","","132","100% (1/1)","100% (1/1)","0% (0/0)","para medince","old school runescape","personal finacnce","western civilization history"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3TPZPLC3M13FL92MVEOMR85LX9B3P6","A3JDVWPDZS7ME6","Approved","Mon Apr 15 08:03:35 PDT 2019","Mon Apr 15 08:05:19 PDT 2019","Thu Apr 18 08:05:19 PDT 2019","2019-04-18 15:06:02 UTC","","","104","100% (1/1)","100% (1/1)","0% (0/0)","nascar","las vegas travel","NFL Football","Home Improvment Shows"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3TPZPLC3M13FL92MVEOMR85LZV03P5","AUHPSX4MW5Z6V","Approved","Sat Apr 27 18:00:41 PDT 2019","Sat Apr 27 18:01:39 PDT 2019","Tue Apr 30 18:01:39 PDT 2019","","","","58","100% (1/1)","100% (1/1)","100% (1/1)","labor and delivery nursing","low carb & keto diets","running","photography"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3TS1AR6UQR5LVFEFJNV7SV3XZVTF7I","A26ULAMFZNKQQZ","Approved","Sat Apr 13 12:05:13 PDT 2019","Sat Apr 13 12:05:58 PDT 2019","Tue Apr 16 12:05:58 PDT 2019","2019-04-16 19:06:06 UTC","","","45","100% (1/1)","100% (1/1)","0% (0/0)","Health Insurance","Graphic Design","Wordpress","Parenting"
